cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0046,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.27635245096923,21.005748547082305
DHK_0046,DHK,Dhenkanal,2019,0,none,POS,258,good,85.27635245096923,21.005748547082305
DHK_0046,DHK,Dhenkanal,2019,0,none,EOS,,good,85.27635245096923,21.005748547082305
DHK_0047,DHK,Dhenkanal,2019,0,none,SOS,166,good,85.84275137350741,20.783780391859754
DHK_0047,DHK,Dhenkanal,2019,0,none,POS,288,good,85.84275137350741,20.783780391859754
DHK_0047,DHK,Dhenkanal,2019,0,none,EOS,,good,85.84275137350741,20.783780391859754
DHK_0048,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.95462705748169,20.720351189628975
DHK_0048,DHK,Dhenkanal,2019,0,none,POS,288,good,85.95462705748169,20.720351189628975
DHK_0048,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.95462705748169,20.720351189628975
DHK_0049,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.74103976707552,20.769513256739852
DHK_0049,DHK,Dhenkanal,2019,0,none,POS,258,good,85.74103976707552,20.769513256739852
DHK_0049,DHK,Dhenkanal,2019,0,none,EOS,,good,85.74103976707552,20.769513256739852
DHK_0050,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.40904358647663,20.552668075559257
DHK_0050,DHK,Dhenkanal,2019,0,none,POS,288,good,85.40904358647663,20.552668075559257
DHK_0050,DHK,Dhenkanal,2019,0,none,EOS,,good,85.40904358647663,20.552668075559257
DHK_0051,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.61264468009523,20.839891690960577
DHK_0051,DHK,Dhenkanal,2019,0,none,POS,258,good,85.61264468009523,20.839891690960577
DHK_0051,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.61264468009523,20.839891690960577
DHK_0052,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.63505374928693,21.12373142803206
DHK_0052,DHK,Dhenkanal,2019,0,none,POS,288,good,85.63505374928693,21.12373142803206
DHK_0052,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.63505374928693,21.12373142803206
DHK_0053,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.6656564417084,21.0390581338852
DHK_0053,DHK,Dhenkanal,2019,0,none,POS,258,good,85.6656564417084,21.0390581338852
DHK_0053,DHK,Dhenkanal,2019,0,none,EOS,,good,85.6656564417084,21.0390581338852
DHK_0054,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.79834714173866,20.931637932719838
DHK_0054,DHK,Dhenkanal,2019,0,none,POS,288,good,85.79834714173866,20.931637932719838
DHK_0054,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.79834714173866,20.931637932719838
DHK_0055,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.83686994677164,20.799099237675364
DHK_0055,DHK,Dhenkanal,2019,0,none,POS,258,good,85.83686994677164,20.799099237675364
DHK_0055,DHK,Dhenkanal,2019,0,none,EOS,,good,85.83686994677164,20.799099237675364
DHK_0056,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.62651404219551,21.110112025055262
DHK_0056,DHK,Dhenkanal,2019,0,none,POS,258,good,85.62651404219551,21.110112025055262
DHK_0056,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.62651404219551,21.110112025055262
DHK_0057,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.7224634958456,20.808223069737284
DHK_0057,DHK,Dhenkanal,2019,0,none,POS,288,good,85.7224634958456,20.808223069737284
DHK_0057,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.7224634958456,20.808223069737284
DHK_0058,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.38575251391217,20.578649421573843
DHK_0058,DHK,Dhenkanal,2019,0,none,POS,288,good,85.38575251391217,20.578649421573843
DHK_0058,DHK,Dhenkanal,2019,0,none,EOS,,good,85.38575251391217,20.578649421573843
DHK_0059,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.89397929258718,20.8726568023212
DHK_0059,DHK,Dhenkanal,2019,0,none,POS,258,good,85.89397929258718,20.8726568023212
DHK_0059,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.89397929258718,20.8726568023212
DHK_0060,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.95144750585312,20.763698789648686
DHK_0060,DHK,Dhenkanal,2019,0,none,POS,288,good,85.95144750585312,20.763698789648686
DHK_0060,DHK,Dhenkanal,2019,0,none,EOS,,good,85.95144750585312,20.763698789648686
DHK_0061,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.92522553599198,20.80419281540156
DHK_0061,DHK,Dhenkanal,2019,0,none,POS,258,good,85.92522553599198,20.80419281540156
DHK_0061,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.92522553599198,20.80419281540156
DHK_0062,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.68051050899444,20.99129474327312
DHK_0062,DHK,Dhenkanal,2019,0,none,POS,288,good,85.68051050899444,20.99129474327312
DHK_0062,DHK,Dhenkanal,2019,0,none,EOS,,good,85.68051050899444,20.99129474327312
DHK_0063,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.46984167001779,20.80254184436193
DHK_0063,DHK,Dhenkanal,2019,0,none,POS,288,good,85.46984167001779,20.80254184436193
DHK_0063,DHK,Dhenkanal,2019,0,none,EOS,,good,85.46984167001779,20.80254184436193
DHK_0064,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.79403969158714,20.748211002539648
DHK_0064,DHK,Dhenkanal,2019,0,none,POS,288,good,85.79403969158714,20.748211002539648
